Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1991,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00366243920178595
Brazil,BRA,1990,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00537152221423567
Brazil,BRA,1989,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00832449186131583
Brazil,BRA,1988,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00677074616348536
Brazil,BRA,1987,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00447529132709995
Brazil,BRA,1986,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0174219120857526
Brazil,BRA,1985,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0365774534611588
Brazil,BRA,1984,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0355281493943348
Brazil,BRA,1983,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0439841251379079
Brazil,BRA,1982,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0498163055577456
Brazil,BRA,1981,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0444457010566581
Brazil,BRA,1980,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0304387609469056
Brazil,BRA,1979,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0245889020822508
Brazil,BRA,1978,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0270493577299089
Brazil,BRA,1977,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0302570562382342
Brazil,BRA,1976,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0293850181102518
Brazil,BRA,1975,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.026461129218135
Brazil,BRA,1974,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.013404911132662
Brazil,BRA,1973,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00482749879610462
Brazil,BRA,1972,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00593475679674938
Brazil,BRA,1971,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00734172840057411
Brazil,BRA,2019,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.618305703903138
Brazil,BRA,2018,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.819184516373365
Brazil,BRA,2017,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.755872803304123
Brazil,BRA,2016,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.798907219663037
Brazil,BRA,2015,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.693499030653285
Brazil,BRA,2014,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.526391590084945
Brazil,BRA,2013,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.495613017356611
Brazil,BRA,2012,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.459256757190935
Brazil,BRA,2011,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.408010492925218
Brazil,BRA,2010,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.493004913801724
Brazil,BRA,2009,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.424208759227897
Brazil,BRA,2008,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.409393612289635
Brazil,BRA,2007,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.447861173778369
Brazil,BRA,2006,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.458308409396596
Brazil,BRA,2005,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.420209933313309
Brazil,BRA,2004,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.517633243550846
Brazil,BRA,2003,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.724421654107114
Brazil,BRA,2002,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.683879929402025
Brazil,BRA,2001,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.509815459555522
Brazil,BRA,2000,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.438082665184474
Brazil,BRA,1999,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.598594953076096
Brazil,BRA,1998,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.395896826259208
Brazil,BRA,1997,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.441582090465941
Brazil,BRA,1996,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.476674620325368
Brazil,BRA,1995,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.592281607406141
Brazil,BRA,1994,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.62381327675629
Brazil,BRA,1993,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.852464345998588
Brazil,BRA,1992,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.892758625137357
Brazil,BRA,1991,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.568033062374134
Brazil,BRA,1990,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.73141576201266
Brazil,BRA,1989,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.608680373349597
Brazil,BRA,1988,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.660531460910235
Brazil,BRA,1987,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.70650097750184
Brazil,BRA,1986,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.653305604006763
Brazil,BRA,1985,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.662814116879879
Brazil,BRA,1984,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.895016172245039
Brazil,BRA,1983,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.30020178622477
Brazil,BRA,1982,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.45660499390451
Brazil,BRA,1981,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.08450499950601
Brazil,BRA,1980,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.33711346104193
Brazil,BRA,1979,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.19849770269658
Brazil,BRA,1978,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.948673871471794
Brazil,BRA,1977,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.886581711282188
Brazil,BRA,1976,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.707062046530528
Brazil,BRA,1975,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.997956687938793
Brazil,BRA,1974,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.814012985797622
Brazil,BRA,1973,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.966709606208872
Brazil,BRA,1972,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.83095699094295
Brazil,BRA,1971,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.895074226330136
Brazil,BRA,1970,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.06560839787017
Brazil,BRA,2019,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.758071252625567
Brazil,BRA,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.870389788298411
Brazil,BRA,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.827321629882234
Brazil,BRA,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.771513187630234
Brazil,BRA,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.570993922313968
Brazil,BRA,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.819527202315895
Brazil,BRA,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.36949333609003
Brazil,BRA,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.28444859367658
Brazil,BRA,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.81291161535884
Brazil,BRA,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.63133599512125
Brazil,BRA,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.590993383913017
Brazil,BRA,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.86814438443828
Brazil,BRA,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1.54918691557893
Brazil,BRA,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.88593217115175
Brazil,BRA,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.824394198701434
Brazil,BRA,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0993332375224201
Brazil,BRA,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.216718108184485
Brazil,BRA,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.429109826022154
Brazil,BRA,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.42840846638915
Brazil,BRA,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.28730140547217
Brazil,BRA,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.347887467166953
Brazil,BRA,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.291961628604041
Brazil,BRA,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.164716850436727
Brazil,BRA,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.193354208911147
Brazil,BRA,1995,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.186458487990874
Brazil,BRA,1994,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.241393053438631
Brazil,BRA,1993,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.337616663859475
Brazil,BRA,1992,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.535648221930117
Brazil,BRA,1991,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.380021028876312
Brazil,BRA,1990,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.650208110568878
Brazil,BRA,1989,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.614481431237902
Brazil,BRA,1988,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.660431712463895
Brazil,BRA,1987,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.647279686603471
Brazil,BRA,1986,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.689359949045322
Brazil,BRA,1985,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.874127591576959
Brazil,BRA,1984,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.891372351895382
Brazil,BRA,1983,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.912537868889688
Brazil,BRA,1982,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.655233502236671
Brazil,BRA,1981,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.633341470344984
Brazil,BRA,1980,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.714603397878033
Brazil,BRA,1979,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.55799163568564
Brazil,BRA,1978,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.492683882185451
Brazil,BRA,1977,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.619922563251492
Brazil,BRA,1976,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.869482745571063
Brazil,BRA,1975,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.677340161040467
Brazil,BRA,1974,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.589248148429533
Brazil,BRA,1973,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.400899305664292
Brazil,BRA,1972,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.457701498263403
Brazil,BRA,1971,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.394541578591003
Brazil,BRA,1970,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.489549855851629
Brazil,BRA,2019,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0452732051001972
Brazil,BRA,2018,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0580354729270314
Brazil,BRA,2017,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0344938321518708
Brazil,BRA,2016,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0251408375502154
Brazil,BRA,2015,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0398280327648297
Brazil,BRA,2014,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0457908531555978
Brazil,BRA,2013,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.058271540473643
Brazil,BRA,2012,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0506129039410431
Brazil,BRA,2011,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0360870669471377
Brazil,BRA,2010,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0240843295717675
Brazil,BRA,2009,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0305796854394654
Brazil,BRA,2008,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0328812183543903
Brazil,BRA,2007,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.027643822422441
Brazil,BRA,2006,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0327963490695739
Brazil,BRA,2005,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0321059437989605
Brazil,BRA,2004,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.033216206803375
Brazil,BRA,2003,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0342499231896571
Brazil,BRA,2002,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0351374927530848
Brazil,BRA,2001,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0273440700514364
Brazil,BRA,2000,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0221258680196577
Brazil,BRA,1999,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0162344495417009
Brazil,BRA,1998,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00812109156183735
Brazil,BRA,1997,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00903396448065659
Brazil,BRA,1996,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00795483660248739
Brazil,BRA,1995,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00673876527007715
Brazil,BRA,1994,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00848656135900708
Brazil,BRA,1993,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0116296424821405
Brazil,BRA,1992,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00956074353157721
Brazil,BRA,1991,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0064138651715976
Brazil,BRA,1990,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00832373454518728
Brazil,BRA,1989,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00835390172640278
Brazil,BRA,1988,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00829234978078498
Brazil,BRA,1987,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00911417554447664
Brazil,BRA,1986,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0123875131106901
Brazil,BRA,1985,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0139961340431351
Brazil,BRA,1984,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.011513332357386
Brazil,BRA,1983,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0118724824098164
Brazil,BRA,1982,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00237488052727722
Brazil,BRA,1981,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00418464435325061
Brazil,BRA,1980,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00649433770113719
Brazil,BRA,1979,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0031463143537417
Brazil,BRA,1978,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000766533712435329
Brazil,BRA,1977,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000516088774563318
Brazil,BRA,1976,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0012369272436365
Brazil,BRA,1975,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.00153090060115727
Brazil,BRA,1974,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000741069243402765
Brazil,BRA,1973,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000243277978213289
Brazil,BRA,1972,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000258884892852982
Brazil,BRA,1971,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000283955293967921
Brazil,BRA,1970,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.000176847378926908
Brazil,BRA,2019,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.03819585673231
Brazil,BRA,2018,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.05380627090789
Brazil,BRA,2017,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.23533807389309
Brazil,BRA,2016,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.820121600810678
Brazil,BRA,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.07608434602048
Brazil,BRA,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.86746966097789
Brazil,BRA,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.85493944914679
Brazil,BRA,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.00920306226434
Brazil,BRA,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.99161326276229
Brazil,BRA,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.50085265012024
Brazil,BRA,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.32026422582557
Brazil,BRA,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.42249871499825
Brazil,BRA,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.0794199711598
Brazil,BRA,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.50783554546055
Brazil,BRA,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.49931349540251
Brazil,BRA,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.01210949741776
Brazil,BRA,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.82374728030745
Brazil,BRA,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.64931577383532
Brazil,BRA,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.25092669472141
Brazil,BRA,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.43771967022111
Brazil,BRA,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.753978123754768
Brazil,BRA,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.253128160007389
Brazil,BRA,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.417701964011495
Brazil,BRA,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.477631043927364
Brazil,BRA,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.347851403292223
Brazil,BRA,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.421958964386819
Brazil,BRA,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.563715635840941
Brazil,BRA,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.623325021053115
Brazil,BRA,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.385817187466782
Brazil,BRA,1990,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.8888278358975
Brazil,BRA,1989,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.655539282232264
Brazil,BRA,1988,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.528933988075014
Brazil,BRA,1987,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.81553681018495
Brazil,BRA,1986,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.566057404935855
Brazil,BRA,1985,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.51772092437183
Brazil,BRA,1984,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.41501024511509
Brazil,BRA,1983,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.0713941175209
Brazil,BRA,1982,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.453320583296302
Brazil,BRA,1981,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.631887566161953
Brazil,BRA,1980,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.723037051275337
Brazil,BRA,1979,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.55105360695076
Brazil,BRA,1978,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.234960442059667
Brazil,BRA,1977,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.248655700610103
Brazil,BRA,1976,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.34427409356168
Brazil,BRA,1975,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.414976402659186
Brazil,BRA,1974,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.50583872558465
Brazil,BRA,1973,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.124957968494118
Brazil,BRA,1972,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.101587221275985
Brazil,BRA,1971,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.10982300600933
Brazil,BRA,1970,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.0851104867705726
Brazil,BRA,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.46523055505897
Brazil,BRA,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.80859162626252
Brazil,BRA,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.85832973060732
Brazil,BRA,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.42192672824849
Brazil,BRA,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.38684655720122
Brazil,BRA,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.26585679965756
Brazil,BRA,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.78755270505732
Brazil,BRA,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.81257935017937
Brazil,BRA,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.25905711478102
Brazil,BRA,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.65833169910415
Brazil,BRA,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.37315713950701
Brazil,BRA,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.75533228786558
Brazil,BRA,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.11254031509764
Brazil,BRA,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.89147924192959
Brazil,BRA,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.78359443930551
Brazil,BRA,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.67430858436735
Brazil,BRA,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.79978298711067
Brazil,BRA,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.7978282230388
Brazil,BRA,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.21951018927674
Brazil,BRA,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.18523663220136
Brazil,BRA,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.71670896361557
Brazil,BRA,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.949128312778353
Brazil,BRA,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.03391035102734
Brazil,BRA,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.15677201572271
Brazil,BRA,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.13513263761118
Brazil,BRA,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.29619733717035
Brazil,BRA,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.76559266559078
Brazil,BRA,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.06427831530916
Brazil,BRA,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.34394758309061
Brazil,BRA,1990,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.28414696523846
Brazil,BRA,1989,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.89537948040748
Brazil,BRA,1988,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.86496025739341
Brazil,BRA,1987,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.18290694116184
Brazil,BRA,1986,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.93853238318438
Brazil,BRA,1985,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.10523622033296
Brazil,BRA,1984,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.24844025100723
Brazil,BRA,1983,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.33999038018308
Brazil,BRA,1982,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.61735026552251
Brazil,BRA,1981,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.39836438142285
Brazil,BRA,1980,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.81168700884334
Brazil,BRA,1979,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.33527816176897
Brazil,BRA,1978,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.70413408715926
Brazil,BRA,1977,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.78593312015658
Brazil,BRA,1976,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.95144083101716
Brazil,BRA,1975,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.11826528145774
Brazil,BRA,1974,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.92324584018787
Brazil,BRA,1973,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.4976376571416
Brazil,BRA,1972,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.39643935217194
Brazil,BRA,1971,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.40706449462501
